variable,search_domain,forecast_domain,anomaly_search,reference_date,analog_date,analog_score
msl,northern_hs,northern_hs,False,2011-11-06,2000-10-14,827.276
msl,northern_hs,northern_hs,False,2011-11-06,1977-10-31,859.327
msl,northern_hs,northern_hs,False,2011-11-06,1985-10-09,861.304
msl,northern_hs,northern_hs,True,2004-10-06,2014-09-19,616.352
msl,northern_hs,northern_hs,True,2004-10-06,2008-08-27,641.329
msl,northern_hs,northern_hs,True,2004-10-06,1964-08-25,643.589
msl,northern_hs,northern_hs,True,2004-10-06,1966-09-07,651.024
msl,northern_hs,northern_hs,True,2004-10-06,2004-08-24,652.743
msl,northern_hs,northern_hs,True,2004-10-08,2014-09-20,606.444
msl,northern_hs,northern_hs,True,2004-10-08,1979-09-28,651.926
msl,northern_hs,northern_hs,True,2004-10-08,1993-10-16,667.263
msl,northern_hs,northern_hs,True,2004-10-08,2006-09-30,668.705
msl,northern_hs,northern_hs,True,2004-10-08,2021-09-08,671.272
msl,northern_hs,northern_hs,True,2011-11-04,1961-10-22,684.434
msl,northern_hs,northern_hs,True,2011-11-04,1976-10-11,711.047
msl,northern_hs,northern_hs,True,2011-11-04,1968-09-28,747.03
msl,northern_hs,northern_hs,True,2011-11-04,2010-10-02,763.482
msl,northern_hs,northern_hs,True,2011-11-04,1973-09-23,779.765
msl,northern_hs,northern_hs,True,2011-11-06,1973-09-24,743.146
msl,northern_hs,northern_hs,True,2011-11-06,1993-10-22,800.799
msl,northern_hs,northern_hs,True,2011-11-06,2000-10-01,813.636
msl,northern_hs,northern_hs,True,2011-11-06,1985-10-09,843.714
msl,northern_hs,northern_hs,True,2011-11-06,2007-10-27,847.443
msl,northern_hs,panarctic,False,2004-10-06,2014-09-19,644.447
msl,northern_hs,panarctic,False,2004-10-06,1995-09-11,681.675
msl,northern_hs,panarctic,False,2004-10-06,1998-09-10,683.777
msl,northern_hs,panarctic,False,2004-10-06,2015-08-30,690.341
msl,northern_hs,panarctic,False,2004-10-06,2008-08-27,702.581
msl,northern_hs,panarctic,False,2004-10-08,2014-09-20,632.643
msl,northern_hs,panarctic,False,2004-10-08,1993-10-16,647.016
msl,northern_hs,panarctic,False,2004-10-08,1979-09-28,658.001
msl,northern_hs,panarctic,False,2004-10-08,1976-09-26,676.658
msl,northern_hs,panarctic,False,2004-10-08,2006-09-30,700.148
msl,northern_hs,panarctic,False,2011-11-04,1961-10-22,712.122
msl,northern_hs,panarctic,False,2011-11-04,1976-10-11,746.238
msl,northern_hs,panarctic,False,2011-11-04,2010-10-01,756.213
msl,northern_hs,panarctic,False,2011-11-04,1979-10-28,778.784
msl,northern_hs,panarctic,False,2011-11-04,1968-09-28,796.948
msl,northern_hs,panarctic,False,2011-11-06,1993-10-22,802.764
msl,northern_hs,panarctic,False,2011-11-06,1973-09-24,806.351
msl,northern_hs,panarctic,False,2011-11-06,2000-10-14,827.276
msl,northern_hs,panarctic,False,2011-11-06,1977-10-31,859.327
msl,northern_hs,panarctic,False,2011-11-06,1985-10-09,861.304
msl,northern_hs,panarctic,True,2004-10-06,2014-09-19,616.352
msl,northern_hs,panarctic,True,2004-10-06,2008-08-27,641.329
msl,northern_hs,panarctic,True,2004-10-06,1964-08-25,643.589
msl,northern_hs,panarctic,True,2004-10-06,1966-09-07,651.024
msl,northern_hs,panarctic,True,2004-10-06,2004-08-24,652.743
msl,northern_hs,panarctic,True,2004-10-08,2014-09-20,606.444
msl,northern_hs,panarctic,True,2004-10-08,1979-09-28,651.926
msl,northern_hs,panarctic,True,2004-10-08,1993-10-16,667.263
msl,northern_hs,panarctic,True,2004-10-08,2006-09-30,668.705
msl,northern_hs,panarctic,True,2004-10-08,2021-09-08,671.272
msl,northern_hs,panarctic,True,2011-11-04,1961-10-22,684.434
msl,northern_hs,panarctic,True,2011-11-04,1976-10-11,711.047
msl,northern_hs,panarctic,True,2011-11-04,1968-09-28,747.03
msl,northern_hs,panarctic,True,2011-11-04,2010-10-02,763.482
msl,northern_hs,panarctic,True,2011-11-04,1973-09-23,779.765
msl,northern_hs,panarctic,True,2011-11-06,1973-09-24,743.146
msl,northern_hs,panarctic,True,2011-11-06,1993-10-22,800.799
msl,northern_hs,panarctic,True,2011-11-06,2000-10-01,813.636
msl,northern_hs,panarctic,True,2011-11-06,1985-10-09,843.714
msl,northern_hs,panarctic,True,2011-11-06,2007-10-27,847.443
msl,panarctic,alaska,False,2004-10-06,2002-09-28,762.377
msl,panarctic,alaska,False,2004-10-06,1964-08-25,763.818
msl,panarctic,alaska,False,2004-10-06,1963-10-13,764.304
msl,panarctic,alaska,False,2004-10-06,1998-09-09,774.949
msl,panarctic,alaska,False,2004-10-06,2006-09-30,775.875
msl,panarctic,alaska,False,2004-10-08,1988-11-01,688.75
msl,panarctic,alaska,False,2004-10-08,1979-09-28,689.787
msl,panarctic,alaska,False,2004-10-08,1976-09-26,715.68
msl,panarctic,alaska,False,2004-10-08,1993-10-16,732.218
msl,panarctic,alaska,False,2004-10-08,2014-09-20,734.223
msl,panarctic,alaska,False,2011-11-04,2011-09-20,797.289
msl,panarctic,alaska,False,2011-11-04,1989-09-24,865.281
msl,panarctic,alaska,False,2011-11-04,2010-10-01,867.687
msl,panarctic,alaska,False,2011-11-04,1961-10-22,899.577
msl,panarctic,alaska,False,2011-11-04,1968-09-28,904.714
msl,panarctic,alaska,False,2011-11-06,1993-10-22,906.723
msl,panarctic,alaska,False,2011-11-06,1973-09-24,1014.182
msl,panarctic,alaska,False,2011-11-06,1981-11-15,1023.3
msl,panarctic,alaska,False,2011-11-06,2018-10-20,1030.113
msl,panarctic,alaska,False,2011-11-06,2000-10-09,1031.782
msl,panarctic,alaska,True,2004-10-06,2002-09-28,698.012
msl,panarctic,alaska,True,2004-10-06,1963-10-13,722.691
msl,panarctic,alaska,True,2004-10-06,1964-08-25,739.936
msl,panarctic,alaska,True,2004-10-06,2014-09-19,749.291
msl,panarctic,alaska,True,2004-10-06,1975-11-16,769.239
msl,panarctic,alaska,True,2004-10-08,1979-09-29,694.803
msl,panarctic,alaska,True,2004-10-08,2014-09-20,708.878
msl,panarctic,alaska,True,2004-10-08,1973-09-11,744.119
msl,panarctic,alaska,True,2004-10-08,1976-09-26,764.133
msl,panarctic,alaska,True,2004-10-08,2006-09-30,777.099
msl,panarctic,alaska,True,2011-11-04,1976-10-11,841.74
msl,panarctic,alaska,True,2011-11-04,1968-09-28,863.419
msl,panarctic,alaska,True,2011-11-04,1961-10-22,869.837
msl,panarctic,alaska,True,2011-11-04,2010-10-01,896.181
msl,panarctic,alaska,True,2011-11-04,1989-09-24,904.487
msl,panarctic,alaska,True,2011-11-06,1993-10-22,873.273
msl,panarctic,alaska,True,2011-11-06,1973-09-24,943.621
msl,panarctic,alaska,True,2011-11-06,2000-10-09,959.685
msl,panarctic,alaska,True,2011-11-06,1981-11-15,1021.08
msl,panarctic,alaska,True,2011-11-06,2007-10-27,1024.595
msl,panarctic,north_pacific,False,2004-10-06,2002-09-28,762.377
msl,panarctic,north_pacific,False,2004-10-06,1964-08-25,763.818
msl,panarctic,north_pacific,False,2004-10-06,1963-10-13,764.304
msl,panarctic,north_pacific,False,2004-10-06,1998-09-09,774.949
msl,panarctic,north_pacific,False,2004-10-06,2006-09-30,775.875
msl,panarctic,north_pacific,False,2004-10-08,1988-11-01,688.75
msl,panarctic,north_pacific,False,2004-10-08,1979-09-28,689.787
msl,panarctic,north_pacific,False,2004-10-08,1976-09-26,715.68
msl,panarctic,north_pacific,False,2004-10-08,1993-10-16,732.218
msl,panarctic,north_pacific,False,2004-10-08,2014-09-20,734.223
msl,panarctic,north_pacific,False,2011-11-04,2011-09-20,797.289
msl,panarctic,north_pacific,False,2011-11-04,1989-09-24,865.281
msl,panarctic,north_pacific,False,2011-11-04,2010-10-01,867.687
msl,panarctic,north_pacific,False,2011-11-04,1961-10-22,899.577
msl,panarctic,north_pacific,False,2011-11-04,1968-09-28,904.714
msl,panarctic,north_pacific,False,2011-11-06,1993-10-22,906.723
msl,panarctic,north_pacific,False,2011-11-06,1973-09-24,1014.182
msl,panarctic,north_pacific,False,2011-11-06,1981-11-15,1023.3
msl,panarctic,north_pacific,False,2011-11-06,2018-10-20,1030.113
msl,panarctic,north_pacific,False,2011-11-06,2000-10-09,1031.782
msl,panarctic,north_pacific,True,2004-10-06,2002-09-28,698.012
msl,panarctic,north_pacific,True,2004-10-06,1963-10-13,722.691
msl,panarctic,north_pacific,True,2004-10-06,1964-08-25,739.936
msl,panarctic,north_pacific,True,2004-10-06,2014-09-19,749.291
msl,panarctic,north_pacific,True,2004-10-06,1975-11-16,769.239
msl,panarctic,north_pacific,True,2004-10-08,1979-09-29,694.803
msl,panarctic,north_pacific,True,2004-10-08,2014-09-20,708.878
msl,panarctic,north_pacific,True,2004-10-08,1973-09-11,744.119
msl,panarctic,north_pacific,True,2004-10-08,1976-09-26,764.133
msl,panarctic,north_pacific,True,2004-10-08,2006-09-30,777.099
msl,panarctic,north_pacific,True,2011-11-04,1976-10-11,841.74
msl,panarctic,north_pacific,True,2011-11-04,1968-09-28,863.419
msl,panarctic,north_pacific,True,2011-11-04,1961-10-22,869.837
msl,panarctic,north_pacific,True,2011-11-04,2010-10-01,896.181
msl,panarctic,north_pacific,True,2011-11-04,1989-09-24,904.487
msl,panarctic,north_pacific,True,2011-11-06,1993-10-22,873.273
msl,panarctic,north_pacific,True,2011-11-06,1973-09-24,943.621
msl,panarctic,north_pacific,True,2011-11-06,2000-10-09,959.685
msl,panarctic,north_pacific,True,2011-11-06,1981-11-15,1021.08
msl,panarctic,north_pacific,True,2011-11-06,2007-10-27,1024.595
msl,panarctic,northern_hs,False,2004-10-06,2002-09-28,762.377
msl,panarctic,northern_hs,False,2004-10-06,1964-08-25,763.818
msl,panarctic,northern_hs,False,2004-10-06,1963-10-13,764.304
msl,panarctic,northern_hs,False,2004-10-06,1998-09-09,774.949
msl,panarctic,northern_hs,False,2004-10-06,2006-09-30,775.875
msl,panarctic,northern_hs,False,2004-10-08,1988-11-01,688.75
msl,panarctic,northern_hs,False,2004-10-08,1979-09-28,689.787
msl,panarctic,northern_hs,False,2004-10-08,1976-09-26,715.68
msl,panarctic,northern_hs,False,2004-10-08,1993-10-16,732.218
msl,panarctic,northern_hs,False,2004-10-08,2014-09-20,734.223
msl,panarctic,northern_hs,False,2011-11-04,2011-09-20,797.289
msl,panarctic,northern_hs,False,2011-11-04,1989-09-24,865.281
msl,panarctic,northern_hs,False,2011-11-04,2010-10-01,867.687
msl,panarctic,northern_hs,False,2011-11-04,1961-10-22,899.577
msl,panarctic,northern_hs,False,2011-11-04,1968-09-28,904.714
msl,panarctic,northern_hs,False,2011-11-06,1993-10-22,906.723
msl,panarctic,northern_hs,False,2011-11-06,1973-09-24,1014.182
msl,panarctic,northern_hs,False,2011-11-06,1981-11-15,1023.3
msl,panarctic,northern_hs,False,2011-11-06,2018-10-20,1030.113
msl,panarctic,northern_hs,False,2011-11-06,2000-10-09,1031.782
msl,panarctic,northern_hs,True,2004-10-06,2002-09-28,698.012
msl,panarctic,northern_hs,True,2004-10-06,1963-10-13,722.691
msl,panarctic,northern_hs,True,2004-10-06,1964-08-25,739.936
msl,panarctic,northern_hs,True,2004-10-06,2014-09-19,749.291
msl,panarctic,northern_hs,True,2004-10-06,1975-11-16,769.239
msl,panarctic,northern_hs,True,2004-10-08,1979-09-29,694.803
msl,panarctic,northern_hs,True,2004-10-08,2014-09-20,708.878
msl,panarctic,northern_hs,True,2004-10-08,1973-09-11,744.119
msl,panarctic,northern_hs,True,2004-10-08,1976-09-26,764.133
msl,panarctic,northern_hs,True,2004-10-08,2006-09-30,777.099
msl,panarctic,northern_hs,True,2011-11-04,1976-10-11,841.74
msl,panarctic,northern_hs,True,2011-11-04,1968-09-28,863.419
msl,panarctic,northern_hs,True,2011-11-04,1961-10-22,869.837
msl,panarctic,northern_hs,True,2011-11-04,2010-10-01,896.181
msl,panarctic,northern_hs,True,2011-11-04,1989-09-24,904.487
msl,panarctic,northern_hs,True,2011-11-06,1993-10-22,873.273
msl,panarctic,northern_hs,True,2011-11-06,1973-09-24,943.621
msl,panarctic,northern_hs,True,2011-11-06,2000-10-09,959.685
msl,panarctic,northern_hs,True,2011-11-06,1981-11-15,1021.08
msl,panarctic,northern_hs,True,2011-11-06,2007-10-27,1024.595
msl,panarctic,panarctic,False,2004-10-06,2002-09-28,762.377
msl,panarctic,panarctic,False,2004-10-06,1964-08-25,763.818
msl,panarctic,panarctic,False,2004-10-06,1963-10-13,764.304
msl,panarctic,panarctic,False,2004-10-06,1998-09-09,774.949
msl,panarctic,panarctic,False,2004-10-06,2006-09-30,775.875
msl,panarctic,panarctic,False,2004-10-08,1988-11-01,688.75
msl,panarctic,panarctic,False,2004-10-08,1979-09-28,689.787
msl,panarctic,panarctic,False,2004-10-08,1976-09-26,715.68
msl,panarctic,panarctic,False,2004-10-08,1993-10-16,732.218
msl,panarctic,panarctic,False,2004-10-08,2014-09-20,734.223
msl,panarctic,panarctic,False,2011-11-04,2011-09-20,797.289
msl,panarctic,panarctic,False,2011-11-04,1989-09-24,865.281
msl,panarctic,panarctic,False,2011-11-04,2010-10-01,867.687
msl,panarctic,panarctic,False,2011-11-04,1961-10-22,899.577
msl,panarctic,panarctic,False,2011-11-04,1968-09-28,904.714
msl,panarctic,panarctic,False,2011-11-06,1993-10-22,906.723
msl,panarctic,panarctic,False,2011-11-06,1973-09-24,1014.182
msl,panarctic,panarctic,False,2011-11-06,1981-11-15,1023.3
msl,panarctic,panarctic,False,2011-11-06,2018-10-20,1030.113
msl,panarctic,panarctic,False,2011-11-06,2000-10-09,1031.782
msl,panarctic,panarctic,True,2004-10-06,2002-09-28,698.012
msl,panarctic,panarctic,True,2004-10-06,1963-10-13,722.691
msl,panarctic,panarctic,True,2004-10-06,1964-08-25,739.936
msl,panarctic,panarctic,True,2004-10-06,2014-09-19,749.291
msl,panarctic,panarctic,True,2004-10-06,1975-11-16,769.239
msl,panarctic,panarctic,True,2004-10-08,1979-09-29,694.803
msl,panarctic,panarctic,True,2004-10-08,2014-09-20,708.878
msl,panarctic,panarctic,True,2004-10-08,1973-09-11,744.119
msl,panarctic,panarctic,True,2004-10-08,1976-09-26,764.133
msl,panarctic,panarctic,True,2004-10-08,2006-09-30,777.099
msl,panarctic,panarctic,True,2011-11-04,1976-10-11,841.74
msl,panarctic,panarctic,True,2011-11-04,1968-09-28,863.419
msl,panarctic,panarctic,True,2011-11-04,1961-10-22,869.837
msl,panarctic,panarctic,True,2011-11-04,2010-10-01,896.181
msl,panarctic,panarctic,True,2011-11-04,1989-09-24,904.487
msl,panarctic,panarctic,True,2011-11-06,1993-10-22,873.273
msl,panarctic,panarctic,True,2011-11-06,1973-09-24,943.621
msl,panarctic,panarctic,True,2011-11-06,2000-10-09,959.685
msl,panarctic,panarctic,True,2011-11-06,1981-11-15,1021.08
msl,panarctic,panarctic,True,2011-11-06,2007-10-27,1024.595
sst,alaska,alaska,False,2004-10-06,2005-10-07,0.637
sst,alaska,alaska,False,2004-10-06,2003-10-07,0.752
sst,alaska,alaska,False,2004-10-06,2006-10-01,0.76
sst,alaska,alaska,False,2004-10-06,2020-10-15,0.816
sst,alaska,alaska,False,2004-10-06,1997-10-06,0.835
sst,alaska,alaska,False,2004-10-08,2005-10-09,0.671
sst,alaska,alaska,False,2004-10-08,2003-10-08,0.683
sst,alaska,alaska,False,2004-10-08,2006-10-02,0.772
sst,alaska,alaska,False,2004-10-08,1997-10-07,0.777
sst,alaska,alaska,False,2004-10-08,2020-10-15,0.785
sst,alaska,alaska,False,2011-11-04,2017-11-23,0.524
sst,alaska,alaska,False,2011-11-04,2009-11-11,0.526
sst,alaska,alaska,False,2011-11-04,2008-11-05,0.551
sst,alaska,alaska,False,2011-11-04,2021-11-06,0.569
sst,alaska,alaska,False,2011-11-04,2007-11-08,0.57
sst,alaska,alaska,False,2011-11-06,2009-11-11,0.463
sst,alaska,alaska,False,2011-11-06,2008-11-05,0.508
sst,alaska,alaska,False,2011-11-06,2017-11-24,0.513
sst,alaska,alaska,False,2011-11-06,2021-11-06,0.543
sst,alaska,alaska,False,2011-11-06,2007-11-09,0.555
sst,alaska,alaska,True,2004-10-06,2005-10-06,0.623
sst,alaska,alaska,True,2004-10-06,2004-10-21,0.655
sst,alaska,alaska,True,2004-10-06,1997-11-05,0.707
sst,alaska,alaska,True,2004-10-06,2017-11-03,0.71
sst,alaska,alaska,True,2004-10-06,2003-10-08,0.746
sst,alaska,alaska,True,2004-10-08,2004-10-23,0.626
sst,alaska,alaska,True,2004-10-08,2005-10-17,0.641
sst,alaska,alaska,True,2004-10-08,1997-11-16,0.665
sst,alaska,alaska,True,2004-10-08,2003-10-08,0.687
sst,alaska,alaska,True,2004-10-08,2009-10-21,0.693
sst,alaska,alaska,True,2011-11-04,2011-11-19,0.471
sst,alaska,alaska,True,2011-11-04,2009-11-14,0.489
sst,alaska,alaska,True,2011-11-04,2007-11-18,0.509
sst,alaska,alaska,True,2011-11-04,2008-11-05,0.511
sst,alaska,alaska,True,2011-11-04,1973-12-11,0.517
sst,alaska,alaska,True,2011-11-06,2009-11-11,0.441
sst,alaska,alaska,True,2011-11-06,2011-11-22,0.474
sst,alaska,alaska,True,2011-11-06,1973-12-11,0.483
sst,alaska,alaska,True,2011-11-06,2007-11-29,0.491
sst,alaska,alaska,True,2011-11-06,2010-12-16,0.498
sst,alaska,north_pacific,False,2004-10-06,2005-10-07,0.637
sst,alaska,north_pacific,False,2004-10-06,2003-10-07,0.752
sst,alaska,north_pacific,False,2004-10-06,2006-10-01,0.76
sst,alaska,north_pacific,False,2004-10-06,2020-10-15,0.816
sst,alaska,north_pacific,False,2004-10-06,1997-10-06,0.835
sst,alaska,north_pacific,False,2004-10-08,2005-10-09,0.671
sst,alaska,north_pacific,False,2004-10-08,2003-10-08,0.683
sst,alaska,north_pacific,False,2004-10-08,2006-10-02,0.772
sst,alaska,north_pacific,False,2004-10-08,1997-10-07,0.777
sst,alaska,north_pacific,False,2004-10-08,2020-10-15,0.785
sst,alaska,north_pacific,False,2011-11-04,2017-11-23,0.524
sst,alaska,north_pacific,False,2011-11-04,2009-11-11,0.526
sst,alaska,north_pacific,False,2011-11-04,2008-11-05,0.551
sst,alaska,north_pacific,False,2011-11-04,2021-11-06,0.569
sst,alaska,north_pacific,False,2011-11-04,2007-11-08,0.57
sst,alaska,north_pacific,False,2011-11-06,2009-11-11,0.463
sst,alaska,north_pacific,False,2011-11-06,2008-11-05,0.508
sst,alaska,north_pacific,False,2011-11-06,2017-11-24,0.513
sst,alaska,north_pacific,False,2011-11-06,2021-11-06,0.543
sst,alaska,north_pacific,False,2011-11-06,2007-11-09,0.555
sst,alaska,north_pacific,True,2004-10-06,2005-10-06,0.623
sst,alaska,north_pacific,True,2004-10-06,2004-10-21,0.655
sst,alaska,north_pacific,True,2004-10-06,1997-11-05,0.707
sst,alaska,north_pacific,True,2004-10-06,2017-11-03,0.71
sst,alaska,north_pacific,True,2004-10-06,2003-10-08,0.746
sst,alaska,north_pacific,True,2004-10-08,2004-10-23,0.626
sst,alaska,north_pacific,True,2004-10-08,2005-10-17,0.641
sst,alaska,north_pacific,True,2004-10-08,1997-11-16,0.665
sst,alaska,north_pacific,True,2004-10-08,2003-10-08,0.687
sst,alaska,north_pacific,True,2004-10-08,2009-10-21,0.693
sst,alaska,north_pacific,True,2011-11-04,2011-11-19,0.471
sst,alaska,north_pacific,True,2011-11-04,2009-11-14,0.489
sst,alaska,north_pacific,True,2011-11-04,2007-11-18,0.509
sst,alaska,north_pacific,True,2011-11-04,2008-11-05,0.511
sst,alaska,north_pacific,True,2011-11-04,1973-12-11,0.517
sst,alaska,north_pacific,True,2011-11-06,2009-11-11,0.441
sst,alaska,north_pacific,True,2011-11-06,2011-11-22,0.474
sst,alaska,north_pacific,True,2011-11-06,1973-12-11,0.483
sst,alaska,north_pacific,True,2011-11-06,2007-11-29,0.491
sst,alaska,north_pacific,True,2011-11-06,2010-12-16,0.498
sst,alaska,northern_hs,False,2004-10-06,2005-10-07,0.637
sst,alaska,northern_hs,False,2004-10-06,2003-10-07,0.752
sst,alaska,northern_hs,False,2004-10-06,2006-10-01,0.76
sst,alaska,northern_hs,False,2004-10-06,2020-10-15,0.816
sst,alaska,northern_hs,False,2004-10-06,1997-10-06,0.835
sst,alaska,northern_hs,False,2004-10-08,2005-10-09,0.671
sst,alaska,northern_hs,False,2004-10-08,2003-10-08,0.683
sst,alaska,northern_hs,False,2004-10-08,2006-10-02,0.772
sst,alaska,northern_hs,False,2004-10-08,1997-10-07,0.777
sst,alaska,northern_hs,False,2004-10-08,2020-10-15,0.785
sst,alaska,northern_hs,False,2011-11-04,2017-11-23,0.524
sst,alaska,northern_hs,False,2011-11-04,2009-11-11,0.526
sst,alaska,northern_hs,False,2011-11-04,2008-11-05,0.551
sst,alaska,northern_hs,False,2011-11-04,2021-11-06,0.569
sst,alaska,northern_hs,False,2011-11-04,2007-11-08,0.57
sst,alaska,northern_hs,False,2011-11-06,2009-11-11,0.463
sst,alaska,northern_hs,False,2011-11-06,2008-11-05,0.508
sst,alaska,northern_hs,False,2011-11-06,2017-11-24,0.513
sst,alaska,northern_hs,False,2011-11-06,2021-11-06,0.543
sst,alaska,northern_hs,False,2011-11-06,2007-11-09,0.555
sst,alaska,northern_hs,True,2004-10-06,2005-10-06,0.623
sst,alaska,northern_hs,True,2004-10-06,2004-10-21,0.655
sst,alaska,northern_hs,True,2004-10-06,1997-11-05,0.707
sst,alaska,northern_hs,True,2004-10-06,2017-11-03,0.71
sst,alaska,northern_hs,True,2004-10-06,2003-10-08,0.746
sst,alaska,northern_hs,True,2004-10-08,2004-10-23,0.626
sst,alaska,northern_hs,True,2004-10-08,2005-10-17,0.641
sst,alaska,northern_hs,True,2004-10-08,1997-11-16,0.665
sst,alaska,northern_hs,True,2004-10-08,2003-10-08,0.687
sst,alaska,northern_hs,True,2004-10-08,2009-10-21,0.693
sst,alaska,northern_hs,True,2011-11-04,2011-11-19,0.471
sst,alaska,northern_hs,True,2011-11-04,2009-11-14,0.489
sst,alaska,northern_hs,True,2011-11-04,2007-11-18,0.509
sst,alaska,northern_hs,True,2011-11-04,2008-11-05,0.511
sst,alaska,northern_hs,True,2011-11-04,1973-12-11,0.517
sst,alaska,northern_hs,True,2011-11-06,2009-11-11,0.441
sst,alaska,northern_hs,True,2011-11-06,2011-11-22,0.474
sst,alaska,northern_hs,True,2011-11-06,1973-12-11,0.483
sst,alaska,northern_hs,True,2011-11-06,2007-11-29,0.491
sst,alaska,northern_hs,True,2011-11-06,2010-12-16,0.498
sst,alaska,panarctic,False,2004-10-06,2005-10-07,0.637
sst,alaska,panarctic,False,2004-10-06,2003-10-07,0.752
sst,alaska,panarctic,False,2004-10-06,2006-10-01,0.76
sst,alaska,panarctic,False,2004-10-06,2020-10-15,0.816
sst,alaska,panarctic,False,2004-10-06,1997-10-06,0.835
sst,alaska,panarctic,False,2004-10-08,2005-10-09,0.671
sst,alaska,panarctic,False,2004-10-08,2003-10-08,0.683
sst,alaska,panarctic,False,2004-10-08,2006-10-02,0.772
sst,alaska,panarctic,False,2004-10-08,1997-10-07,0.777
sst,alaska,panarctic,False,2004-10-08,2020-10-15,0.785
sst,alaska,panarctic,False,2011-11-04,2017-11-23,0.524
sst,alaska,panarctic,False,2011-11-04,2009-11-11,0.526
sst,alaska,panarctic,False,2011-11-04,2008-11-05,0.551
sst,alaska,panarctic,False,2011-11-04,2021-11-06,0.569
sst,alaska,panarctic,False,2011-11-04,2007-11-08,0.57
sst,alaska,panarctic,False,2011-11-06,2009-11-11,0.463
sst,alaska,panarctic,False,2011-11-06,2008-11-05,0.508
sst,alaska,panarctic,False,2011-11-06,2017-11-24,0.513
sst,alaska,panarctic,False,2011-11-06,2021-11-06,0.543
sst,alaska,panarctic,False,2011-11-06,2007-11-09,0.555
sst,alaska,panarctic,True,2004-10-06,2005-10-06,0.623
sst,alaska,panarctic,True,2004-10-06,2004-10-21,0.655
sst,alaska,panarctic,True,2004-10-06,1997-11-05,0.707
sst,alaska,panarctic,True,2004-10-06,2017-11-03,0.71
sst,alaska,panarctic,True,2004-10-06,2003-10-08,0.746
sst,alaska,panarctic,True,2004-10-08,2004-10-23,0.626
sst,alaska,panarctic,True,2004-10-08,2005-10-17,0.641
sst,alaska,panarctic,True,2004-10-08,1997-11-16,0.665
sst,alaska,panarctic,True,2004-10-08,2003-10-08,0.687
sst,alaska,panarctic,True,2004-10-08,2009-10-21,0.693
sst,alaska,panarctic,True,2011-11-04,2011-11-19,0.471
sst,alaska,panarctic,True,2011-11-04,2009-11-14,0.489
sst,alaska,panarctic,True,2011-11-04,2007-11-18,0.509
sst,alaska,panarctic,True,2011-11-04,2008-11-05,0.511
sst,alaska,panarctic,True,2011-11-04,1973-12-11,0.517
sst,alaska,panarctic,True,2011-11-06,2009-11-11,0.441
sst,alaska,panarctic,True,2011-11-06,2011-11-22,0.474
sst,alaska,panarctic,True,2011-11-06,1973-12-11,0.483
sst,alaska,panarctic,True,2011-11-06,2007-11-29,0.491
sst,alaska,panarctic,True,2011-11-06,2010-12-16,0.498
sst,north_pacific,alaska,False,2004-10-06,2005-10-07,0.779
sst,north_pacific,alaska,False,2004-10-06,2006-10-06,0.791
sst,north_pacific,alaska,False,2004-10-06,1984-10-03,0.791
sst,north_pacific,alaska,False,2004-10-06,1959-10-02,0.799
sst,north_pacific,alaska,False,2004-10-06,2002-10-03,0.807
sst,north_pacific,alaska,False,2004-10-08,1984-10-03,0.757
sst,north_pacific,alaska,False,2004-10-08,2005-10-11,0.77
sst,north_pacific,alaska,False,2004-10-08,1990-10-09,0.791
sst,north_pacific,alaska,False,2004-10-08,1978-10-05,0.793
sst,north_pacific,alaska,False,2004-10-08,2006-10-08,0.796
sst,north_pacific,alaska,False,2011-11-04,2007-11-03,0.637
sst,north_pacific,alaska,False,2011-11-04,2005-11-06,0.642
sst,north_pacific,alaska,False,2011-11-04,1999-11-03,0.647
sst,north_pacific,alaska,False,2011-11-04,2008-11-05,0.663
sst,north_pacific,alaska,False,2011-11-04,1973-10-27,0.665
sst,north_pacific,alaska,False,2011-11-06,2005-11-09,0.638
sst,north_pacific,alaska,False,2011-11-06,2007-11-03,0.644
sst,north_pacific,alaska,False,2011-11-06,1999-11-04,0.662
sst,north_pacific,alaska,False,2011-11-06,2008-11-05,0.68
sst,north_pacific,alaska,False,2011-11-06,1973-11-01,0.683
sst,north_pacific,alaska,True,2004-10-06,2004-10-21,0.518
sst,north_pacific,alaska,True,2004-10-06,2006-11-11,0.724
sst,north_pacific,alaska,True,2004-10-06,2014-11-06,0.726
sst,north_pacific,alaska,True,2004-10-06,1990-11-06,0.735
sst,north_pacific,alaska,True,2004-10-06,2003-11-20,0.736
sst,north_pacific,alaska,True,2004-10-08,2004-10-23,0.51
sst,north_pacific,alaska,True,2004-10-08,1990-11-05,0.708
sst,north_pacific,alaska,True,2004-10-08,2003-11-20,0.719
sst,north_pacific,alaska,True,2004-10-08,2006-11-11,0.725
sst,north_pacific,alaska,True,2004-10-08,2014-11-10,0.735
sst,north_pacific,alaska,True,2011-11-04,2011-11-19,0.483
sst,north_pacific,alaska,True,2011-11-04,2007-11-14,0.625
sst,north_pacific,alaska,True,2011-11-04,2010-12-01,0.628
sst,north_pacific,alaska,True,2011-11-04,2005-11-10,0.65
sst,north_pacific,alaska,True,2011-11-04,1999-11-02,0.65
sst,north_pacific,alaska,True,2011-11-06,2011-12-04,0.499
sst,north_pacific,alaska,True,2011-11-06,2007-11-14,0.631
sst,north_pacific,alaska,True,2011-11-06,2010-12-01,0.635
sst,north_pacific,alaska,True,2011-11-06,2005-11-10,0.638
